Old Index,Gene,Entrez ID,Image Series URL,Used in analysis?,ID
1461,Islr2,320563,Islr2/142.html,1,142
1462,Isoc1,66307,Isoc1/73732145.html,1,73732145
1463,Isyna1,71780,Isyna1/75145997.html,1,75145997
1465,Itga11,319480,Itga11/74882626.html,1,74882626
1466,Itga3,16400,Itga3/598.html,1,598
1467,Itga5,16402,Itga5/74882636.html,1,74882636
1468,Itga7,16404,Itga7/73520991.html,1,73520991
1469,Itgav,16410,Itgav/74658082.html,1,74658082
1470,Itgb1,16412,Itgb1/76115730.html,1,76115730
1471,Itgb1bp1,16413,Itgb1bp1/71015806.html,1,71015806
1472,Itgb5,16419,Itgb5/71920512.html,1,71920512
1473,Itgb8,320910,Itgb8/73931631.html,1,73931631
1474,Itih3,16426,Itih3/600.html,1,600
1475,Itm2a,16431,Itm2a/74881146.html,1,74881146
1476,Itm2c,64294,Itm2c/77414652.html,1,77414652
1477,Itpk1,217837,Itpk1/71923998.html,1,71923998
1478,Itpkb,320404,Itpkb/73520992.html,1,73520992
1479,Itpr1,16438,Itpr1/72119596.html,1,72119596
1480,Itpr3,16440,Itpr3/74047776.html,1,74047776
1481,Ivns1abp,117198,Ivns1abp/70813898.html,1,70813898
1482,Iyd,70337,Iyd/71015205.html,1,71015205
1483,Jak1,16451,Jak1/74581365.html,1,74581365
1484,Jam2,67374,Jam2/602.html,1,602
1485,Jam4,72058,Jam4/79488939.html,1,79488939
1486,Josd3,75316,Josd3/1317.html,1,1317
1487,Jun,16476,Jun/2333.html,1,2333
1488,Kbtbd3,69149,Kbtbd3/74988611.html,1,74988611
1489,Kcna1,16485,Kcna1/73994714.html,1,73994714
1490,Kcna2,16490,Kcna2/75038432.html,1,75038432
1491,Kcna6,16494,Kcna6/74819554.html,1,74819554
1492,Kcnab1,16497,Kcnab1/70301087.html,1,70301087
1493,Kcnab2,16498,Kcnab2/1754.html,1,1754
1494,Kcnab3,16499,Kcnab3/73817925.html,1,73817925
1495,Kcnb1,16500,Kcnb1/74047856.html,1,74047856
1496,Kcnb2,98741,Kcnb2/74581424.html,1,74581424
1497,Kcnc1,16502,Kcnc1/72108825.html,1,72108825
1498,Kcnc3,16504,Kcnc3/71670481.html,1,71670481
1499,Kcnd2,16508,Kcnd2/71020432.html,1,71020432
1500,Kcnd3,56543,Kcnd3/75147766.html,1,75147766
1501,Kcne3,57442,Kcne3/2337.html,1,2337
1502,Kcne4,57814,Kcne4/74819245.html,1,74819245
1503,Kcng3,225030,Kcng3/71717451.html,1,71717451
1504,Kcnh1,16510,Kcnh1/73636099.html,1,73636099
1505,Kcnh3,16512,Kcnh3/74641310.html,1,74641310
1506,Kcnh7,170738,Kcnh7/70562103.html,1,70562103
1507,Kcnh8,211468,Kcnh8/70562113.html,1,70562113
1508,Kcnj12,16515,Kcnj12/74882646.html,1,74882646
1509,Kcnj15,16516,Kcnj15/2339.html,1,2339
1510,Kcnj4,16520,Kcnj4/74357568.html,1,74357568
1511,Kcnj5,16521,Kcnj5/72119660.html,1,72119660
1512,Kcnj8,16523,Kcnj8/2343.html,1,2343
1513,Kcnk1,16525,Kcnk1/67850952.html,1,67850952
1514,Kcnk2,16526,Kcnk2/75147764.html,1,75147764
1515,Kcnmb4,58802,Kcnmb4/72283793.html,1,72283793
1516,Kcnn2,140492,Kcnn2/77371815.html,1,77371815
1517,Kcnn4,16534,Kcnn4/130911.html,1,130911
1518,Kcnq3,110862,Kcnq3/70562114.html,1,70562114
1519,Kcnq4,60613,Kcnq4/73635775.html,1,73635775
1520,Kcnq5,226922,Kcnq5/72128745.html,1,72128745
1521,Kcns2,16539,Kcns2/71924259.html,1,71924259
1522,Kctd12,239217,Kctd12/73520993.html,1,73520993
1523,Kctd16,383348,Kctd16/73636009.html,1,73636009
1524,Kctd17,72844,Kctd17/72340180.html,1,72340180
1525,Kctd6,71393,Kctd6/74357550.html,1,74357550
1526,Kctd8,243043,Kctd8/71670722.html,1,71670722
1527,Kdelr1,68137,Kdelr1/130912.html,1,130912
1529,Kdr,16542,Kdr/2347.html,1,2347
1530,Kif15,209737,Kif15/1506.html,1,1506
1531,Kif5a,16572,Kif5a/79556603.html,1,79556603
1532,Kif5b,16573,Kif5b/2353.html,1,2353
1533,Kif5c,16574,Kif5c/74511818.html,1,74511818
1534,Kifc2,16581,Kifc2/614.html,1,614
1535,Kifc3,16582,Kifc3/71717081.html,1,71717081
1536,Kifc5a,16580,Kifc5a/74658089.html,1,74658089
1538,Kit,16590,Kit/73520994.html,1,73520994
1539,Kitl,17311,Kitl/616.html,1,616
1540,Kl,16591,Kl/72119590.html,1,72119590
1541,Klc2,16594,Klc2/618.html,1,618
1542,Klf10,21847,Klf10/70744519.html,1,70744519
1544,Klhl24,75785,Klhl24/1982.html,1,1982
1545,Klhl4,237010,Klhl4/76115731.html,1,76115731
1546,Klhl9,242521,Klhl9/74988762.html,1,74988762
1547,Klk10,69540,Klk10/70928269.html,1,70928269
1548,Klk6,19144,Klk6/74988616.html,1,74988616
1549,Klk8,259277,Klk8/72129241.html,1,72129241
1550,Kpna1,16646,Kpna1/2357.html,1,2357
1551,Kpna4,16649,Kpna4/2359.html,1,2359
1552,Kpnb1,16211,Kpnb1/77340472.html,1,77340472
1553,Krt222,268481,Krt222/71249742.html,1,71249742
1554,Krt73,223915,Krt73/74750042.html,1,74750042
1555,Krt80,74127,Krt80/74724762.html,1,74724762
1556,Krt9,107656,Krt9/71670723.html,1,71670723
1557,L1cam,16728,L1cam/79591595.html,1,79591595
1558,Lamb1-1,16777,Lamb1-1/71670482.html,1,71670482
1559,Lamc1,226519,Lamc1/77868319.html,1,77868319
1560,Lamc2,16782,Lamc2/74988766.html,1,74988766
1561,Lancl1,14768,Lancl1/74881159.html,1,74881159
1562,Laptm4b,114128,Laptm4b/75651225.html,1,75651225
1563,Large,16795,Large/71670483.html,1,71670483
1564,Lat,16797,Lat/2367.html,1,2367
1565,Lats2,50523,Lats2/73931411.html,1,73931411
1566,Layn,244864,Layn/73520977.html,1,73520977
1567,Lcat,16816,Lcat/75042269.html,1,75042269
1568,Lct,226413,Lct/73931621.html,1,73931621
1569,Ldb2,16826,Ldb2/74641311.html,1,74641311
1570,Ldb3,24131,Ldb3/77869087.html,1,77869087
1571,Ldlrap1,100017,Ldlrap1/2010.html,1,2010
1572,Lef1,16842,Lef1/77866900.html,1,77866900
1574,Lepr,16847,Lepr/73930822.html,1,73930822
1575,Leprel2,14789,Leprel2/74047912.html,1,74047912
1576,Leprot,230514,Leprot/75773649.html,1,75773649
1577,Leprotl1,68192,Leprotl1/2373.html,1,2373
1578,Letmd1,68614,Letmd1/1635.html,1,1635
1579,Lgals1,16852,Lgals1/70634417.html,1,70634417
1580,Lgi1,56839,Lgi1/71670484.html,1,71670484
1581,Lgi2,246316,Lgi2/71670485.html,1,71670485
1582,Lgr5,14160,Lgr5/72283791.html,1,72283791
1583,Lgtn,16865,Lgtn/323588.html,1,323588
1584,Lhcgr,16867,Lhcgr/72283794.html,1,72283794
1585,Lhfpl2,218454,Lhfpl2/72007934.html,1,72007934
1586,Lhfpl3,269629,Lhfpl3/73635972.html,1,73635972
1587,Lhx2,16870,Lhx2/79568024.html,1,79568024
1588,Lhx4,16872,Lhx4/2377.html,1,2377
1589,Lhx6,16874,Lhx6/635.html,1,635
1590,Lhx8,16875,Lhx8/2379.html,1,2379
1592,Lifr,16880,Lifr/71016573.html,1,71016573
1593,Lig1,16881,Lig1/637.html,1,637
1594,Lims2,225341,Lims2/75145999.html,1,75145999
1595,Lin7a,108030,Lin7a/73520997.html,1,73520997
1596,Lipl3,78753,Lipl3/74272035.html,1,74272035
1597,Lix1,66643,Lix1/643.html,1,643
1598,Llgl1,16897,Llgl1/645.html,1,645
1599,Lman2,66890,Lman2/73718047.html,1,73718047
1600,Lmo1,109594,Lmo1/1373.html,1,1373
1601,Lmo2,16909,Lmo2/2383.html,1,2383
1602,Lmo3,109593,Lmo3/73616037.html,1,73616037
1603,Lmod2,93677,Lmod2/73636019.html,1,73636019
1604,Lmx1b,16917,Lmx1b/1508.html,1,1508
1605,Lnx2,140887,Lnx2/75041516.html,1,75041516
1606,LOC233637,233637,LOC233637/73931418.html,1,73931418
1607,LOC235580,0,LOC235580/71924441.html,1,71924441
1608,LOC235953,0,LOC235953/73931419.html,1,73931419
1609,LOC241794,0,LOC241794/77340480.html,1,77340480
1610,LOC244958,244958,LOC244958/71924480.html,1,71924480
1611,LOC270764,0,LOC270764/71924481.html,1,71924481
1612,LOC380720,0,LOC380720/73931422.html,1,73931422
1613,LOC380889,380889,LOC380889/74988754.html,1,74988754
1614,LOC381076,0,LOC381076/72338724.html,1,72338724
1615,LOC381355,381355,LOC381355/71924491.html,1,71924491
1616,LOC381557,0,LOC381557/71670744.html,1,71670744
1617,LOC381742,381742,LOC381742/74988756.html,1,74988756
1618,LOC381765,381765,LOC381765/74425521.html,1,74425521
1619,LOC384349,0,LOC384349/71924184.html,1,71924184
1620,LOC384670,0,LOC384670/72109262.html,1,72109262
1621,LOC432637,432637,LOC432637/74641294.html,1,74641294
1622,LOC432641,432641,LOC432641/73931423.html,1,73931423
1623,LOC432748,0,LOC432748/71924502.html,1,71924502
1624,LOC433022,0,LOC433022/79591579.html,1,79591579
1625,LOC433088,0,LOC433088/71924504.html,1,71924504
1626,LOC433093,0,LOC433093/71924514.html,1,71924514
1627,LOC433228,0,LOC433228/73788454.html,1,73788454
1628,LOC433254,0,LOC433254/72108822.html,1,72108822
1629,LOC433258,0,LOC433258/73931636.html,1,73931636
1630,LOC433402,0,LOC433402/73931425.html,1,73931425
1631,LOC433436,0,LOC433436/73636096.html,1,73636096
1632,LOC433485,433485,LOC433485/73931426.html,1,73931426
1633,LOC433740,0,LOC433740/77340490.html,1,77340490
1634,LOC434147,0,LOC434147/73512190.html,1,73512190
1635,LOC434236,0,LOC434236/73615572.html,1,73615572
1636,LOC434280,0,LOC434280/72109337.html,1,72109337
1637,LOC434368,0,LOC434368/74819253.html,1,74819253
1638,LOC434631,0,LOC434631/73512348.html,1,73512348
1639,LOC436099,0,LOC436099/73512350.html,1,73512350
1640,LOC544975,0,LOC544975/75144616.html,1,75144616
1641,LOC545854,16114,LOC545854/73732153.html,1,73732153
1642,LOC629059,629059,LOC629059/72472790.html,1,72472790
1643,LOC652668,71557,LOC652668/51.html,1,51
1644,Loh11cr2a,67776,Loh11cr2a/71836830.html,1,71836830
1645,Lonrf3,74365,Lonrf3/75041538.html,1,75041538
1646,Lphn2,99633,Lphn2/1768.html,1,1768
1647,Lpin1,14245,Lpin1/74819460.html,1,74819460
1648,Lpl,16956,Lpl/649.html,1,649
1649,Lrig1,16206,Lrig1/1371.html,1,1371
1650,Lrmp,16970,Lrmp/74274684.html,1,74274684
1651,Lrp1b,94217,Lrp1b/71670740.html,1,71670740
1652,Lrp4,228357,Lrp4/71670487.html,1,71670487
1653,Lrp5,16973,Lrp5/653.html,1,653
1654,Lrrc1,214345,Lrrc1/74581426.html,1,74581426
1655,Lrrc16,68732,Lrrc16/75042256.html,1,75042256
1656,Lrrc4,192198,Lrrc4/75041463.html,1,75041463
1657,Lrrc49,102747,Lrrc49/70634108.html,1,70634108
1658,Lrrc55,241528,Lrrc55/73931406.html,1,73931406
1659,Lrrn1,16979,Lrrn1/72129293.html,1,72129293
1660,Lrrn2,16980,Lrrn2/74819328.html,1,74819328
1661,Lrrn3,16981,Lrrn3/75041464.html,1,75041464
1662,Lrrn6c,242384,Lrrn6c/72128919.html,1,72128919
1663,Lrrtm1,74342,Lrrtm1/70805896.html,1,70805896
1664,Lrrtm3,216028,Lrrtm3/73931637.html,1,73931637
1665,Lrsam1,227738,Lrsam1/74583161.html,1,74583161
1666,Lsamp,268890,Lsamp/625.html,1,625
1667,Ltb,16994,Ltb/74363350.html,1,74363350
1668,Ltbp3,16998,Ltbp3/76115733.html,1,76115733
1669,Ltbp4,108075,Ltbp4/76085748.html,1,76085748
1670,Ltk,17005,Ltk/75988666.html,1,75988666
1671,Lum,17022,Lum/324012.html,1,324012
1672,Lxn,17035,Lxn/72340108.html,1,72340108
1673,Ly6h,23934,Ly6h/71924388.html,1,71924388
1674,Lypd6,320343,Lypd6/77332684.html,1,77332684
1675,Lypla1,18777,Lypla1/74047772.html,1,74047772
1676,Lysmd2,70082,Lysmd2/74988572.html,1,74988572
1677,Lyst,17101,Lyst/73994715.html,1,73994715
1678,Lzic,69151,Lzic/276064.html,1,276064
1679,Lzp-s,17110,Lzp-s/74819693.html,1,74819693
1680,Lztr1,66863,Lztr1/74047877.html,1,74047877
1681,Lzts1,211134,Lzts1/73994716.html,1,73994716
1682,Mad1l1,17120,Mad1l1/70928294.html,1,70928294
1683,Madcam1,17123,Madcam1/2389.html,1,2389
1684,Maged2,80884,Maged2/71836892.html,1,71836892
1685,Mageh1,75625,Mageh1/17.html,1,17
1686,Magi1,14924,Magi1/73519705.html,1,73519705
1687,Magi3,99470,Magi3/75041515.html,1,75041515
1688,Magmas,66449,Magmas/2391.html,1,2391
1689,Mal2,105853,Mal2/73994717.html,1,73994717
1690,Man2b1,17159,Man2b1/75774113.html,1,75774113
1691,Manba,110173,Manba/72007562.html,1,72007562
1692,Manea,242362,Manea/74882656.html,1,74882656
1693,Mansc1,67729,Mansc1/53.html,1,53
1694,Maoa,17161,Maoa/74750015.html,1,74750015
1695,Maob,109731,Maob/71670489.html,1,71670489
1696,Map2k6,26399,Map2k6/73817433.html,1,73817433
1697,Map3k15,270672,Map3k15/73788441.html,1,73788441
1698,Map3k5,26408,Map3k5/73994720.html,1,73994720
1699,Map3k7,26409,Map3k7/2393.html,1,2393
1700,Map4k3,225028,Map4k3/657.html,1,657
1701,Mapk11,19094,Mapk11/74357574.html,1,74357574
1703,Mapk13,26415,Mapk13/2397.html,1,2397
1704,Mapk14,26416,Mapk14/2399.html,1,2399
1705,Mapk3,26417,Mapk3/32576.html,1,32576
1706,Mapre2,212307,Mapre2/659.html,1,659
1707,Mapt,17762,Mapt/79556696.html,1,79556696
1708,Mas1,17171,Mas1/73636100.html,1,73636100
1709,Matk,17179,Matk/76135823.html,1,76135823
1710,Matn2,17181,Matn2/73817421.html,1,73817421
1711,Matn4,17183,Matn4/77371795.html,1,77371795
1714,Mc3r,17201,Mc3r/74511790.html,1,74511790
1715,Mcam,84004,Mcam/71836841.html,1,71836841
1716,mCG1049722.1,0,mCG1049722.1/74750076.html,1,74750076
1717,mCG140667,0,mCG140667/74641238.html,1,74641238
1718,mCG141917,0,mCG141917/75080643.html,1,75080643
1719,mCG142089,0,mCG142089/73512364.html,1,73512364
1720,mCG145148,0,mCG145148/75080644.html,1,75080644
1721,mCG145872,0,mCG145872/74512028.html,1,74512028
1722,mCG147223,0,mCG147223/74641266.html,1,74641266
1723,mCG148480,0,mCG148480/73512365.html,1,73512365
1724,mCG15583.2,0,mCG15583.2/75988632.html,1,75988632
1725,Mchr1,207911,Mchr1/74724669.html,1,74724669
1726,Mcm3ap,54387,Mcm3ap/665.html,1,665
1727,Mcm5,17218,Mcm5/2403.html,1,2403
1729,Me2,107029,Me2/74658090.html,1,74658090
1730,Mecp2,17257,Mecp2/79908808.html,1,79908808
1732,Mef2c,17260,Mef2c/79567505.html,1,79567505
1733,Mef2d,17261,Mef2d/67810540.html,1,67810540
1734,Megf11,214058,Megf11/74357580.html,1,74357580
1735,Meis1,17268,Meis1/74047866.html,1,74047866
1736,Mela,17276,Mela/74658083.html,1,74658083
1737,Mesdc2,67943,Mesdc2/72081556.html,1,72081556
1738,Mest,17294,Mest/71717082.html,1,71717082
1739,Met,17295,Met/79591401.html,1,79591401
1741,Mfn2,170731,Mfn2/74882657.html,1,74882657
1742,Mfsd2,76574,Mfsd2/77280315.html,1,77280315
1743,Mgat2,217664,Mgat2/74988614.html,1,74988614
1744,Mgat4c,67569,Mgat4c/70301085.html,1,70301085
1745,Mgat5,107895,Mgat5/73931638.html,1,73931638
1746,Mgat5b,268510,Mgat5b/73616036.html,1,73616036
1747,Mgll,23945,Mgll/72129243.html,1,72129243
1748,Mgp,17313,Mgp/1229.html,1,1229
1749,Mgst3,66447,Mgst3/71015350.html,1,71015350
1750,Midn,59090,Midn/71670739.html,1,71670739
1751,Mif,17319,Mif/2407.html,1,2407
1752,Mir16,56209,Mir16/356858.html,1,356858
1753,Mlc1,170790,Mlc1/1770.html,1,1770
1754,Mllt11,56772,Mllt11/89.html,1,89
1755,Mlstd1,330450,Mlstd1/71358652.html,1,71358652
1756,Mlxipl,58805,Mlxipl/1932.html,1,1932
1757,Mm.119462,0,Mm.119462/74750264.html,1,74750264
1758,Mm.25531,0,Mm.25531/75041575.html,1,75041575
1759,Mm.26272,0,Mm.26272/74640884.html,1,74640884
1760,Mm.271301,0,Mm.271301/74641112.html,1,74641112
1761,Mm.341423,0,Mm.341423/75988622.html,1,75988622
1762,Mm.376159,0,Mm.376159/74641159.html,1,74641159
1763,Mm.86217,0,Mm.86217/74641161.html,1,74641161
1764,Mmaa,109136,Mmaa/1772.html,1,1772
1765,Mmp14,17387,Mmp14/74658084.html,1,74658084
1766,Mmp15,17388,Mmp15/1383.html,1,1383
1767,Mmp16,17389,Mmp16/72129244.html,1,72129244
1768,Mocs1,56738,Mocs1/323590.html,1,323590
1769,Mon1b,270096,Mon1b/74958566.html,1,74958566
1770,Mpped1,223726,Mpped1/70231303.html,1,70231303
1771,Mpzl1,68481,Mpzl1/77332711.html,1,77332711
1772,Mras,17532,Mras/72119592.html,1,72119592
1773,Mrc1,17533,Mrc1/74581428.html,1,74581428
1774,Mrg2,17537,Mrg2/74047845.html,1,74047845
1775,Mrpl39,27393,Mrpl39/673.html,1,673
1776,Mrpl54,66047,Mrpl54/74819464.html,1,74819464
1777,Ms4a6b,69774,Ms4a6b/293474.html,1,293474
1778,Msi2,76626,Msi2/73616034.html,1,73616034
1779,Msn,17698,Msn/74658085.html,1,74658085
1780,Msr2,80891,Msr2/1896.html,1,1896
1781,Msrb2,76467,Msrb2/76135795.html,1,76135795
1782,Msto1,229524,Msto1/1379.html,1,1379
1783,Mtap,66902,Mtap/79568030.html,1,79568030
1784,Mtap1a,17754,Mtap1a/76115734.html,1,76115734
1785,Mtap2,17756,Mtap2/74272037.html,1,74272037
1786,Mtap4,17758,Mtap4/71587919.html,1,71587919
1787,Mtch2,56428,Mtch2/72080084.html,1,72080084
1788,Mtf1,17764,Mtf1/2409.html,1,2409
1789,Mtf2,17765,Mtf2/1510.html,1,1510
1790,Mtif2,76784,Mtif2/677.html,1,677
1791,Mtmr12,268783,Mtmr12/70431435.html,1,70431435
1792,Mtmr6,219135,Mtmr6/74658087.html,1,74658087
1793,Mtmr7,54384,Mtmr7/79567753.html,1,79567753
1794,mt-Nd3,0,mt-Nd3/675.html,1,675
1795,Mtpn,14489,Mtpn/2411.html,1,2411
1796,Mtrr,210009,Mtrr/2413.html,1,2413
1797,Mtss1,211401,Mtss1/1776.html,1,1776
1798,Mtvr2,17826,Mtvr2/1898.html,1,1898
1799,Mum1l1,245631,Mum1l1/74357565.html,1,74357565
1800,Mup2,17841,Mup2/680.html,1,680
1801,Mup5,17844,Mup5/73997144.html,1,73997144
1802,Mvp,78388,Mvp/321202.html,1,321202
1803,Myb,17863,Myb/1512.html,1,1512
1804,Mycl1,16918,Mycl1/74881158.html,1,74881158
1805,Myl4,17896,Myl4/72129251.html,1,72129251
1806,Mylip,218203,Mylip/77278965.html,1,77278965
1807,Mylk,107589,Mylk/74819252.html,1,74819252
1808,Myo10,17909,Myo10/74743255.html,1,74743255
1809,Myo5b,17919,Myo5b/73592538.html,1,73592538
1810,Myst1,67773,Myst1/2417.html,1,2417
1811,Myt1,17932,Myt1/71924077.html,1,71924077
1812,Nab1,17936,Nab1/70743878.html,1,70743878
1813,Nap1l5,58243,Nap1l5/72080123.html,1,72080123
1814,Napb,17957,Napb/75651234.html,1,75651234
1815,Nat6,56441,Nat6/1780.html,1,1780
1816,Nav1,215690,Nav1/77371765.html,1,77371765
1817,Nbr1,17966,Nbr1/1235.html,1,1235
1818,Ncam2,17968,Ncam2/682.html,1,682
1819,Ncdn,26562,Ncdn/684.html,1,684
1820,Ncoa7,211329,Ncoa7/77340496.html,1,77340496
1821,Nde1,67203,Nde1/67779875.html,1,67779875
1822,Ndel1,83431,Ndel1/1514.html,1,1514
1823,Ndn,17984,Ndn/688.html,1,688
1824,Ndst3,83398,Ndst3/75041473.html,1,75041473
1825,Ndst4,64580,Ndst4/74511837.html,1,74511837
1826,Ndufa10,67273,Ndufa10/74658173.html,1,74658173
1827,Ndufa12l,75597,Ndufa12l/74988362.html,1,74988362
1828,Ndufb8,67264,Ndufb8/74743256.html,1,74743256
1829,Ndufs1,227197,Ndufs1/2421.html,1,2421
1830,Ndufv2,72900,Ndufv2/77371763.html,1,77371763
1831,Nedd4l,83814,Nedd4l/74047904.html,1,74047904
1832,Nef3,18040,Nef3/73817434.html,1,73817434
1833,Negr1,320840,Negr1/692.html,1,692
1834,Neil3,234258,Neil3/74658247.html,1,74658247
1835,Nek2,18005,Nek2/75042263.html,1,75042263
1836,Nek7,59125,Nek7/72339542.html,1,72339542
1837,Nell1,338352,Nell1/74357567.html,1,74357567
1838,Nell2,54003,Nell2/72103854.html,1,72103854
1839,Nenf,66208,Nenf/74272919.html,1,74272919
1840,Nes,18008,Nes/1387.html,1,1387
1841,Net1,56349,Net1/74581396.html,1,74581396
1842,Neto2,74513,Neto2/75084453.html,1,75084453
1843,Neu2,23956,Neu2/75084472.html,1,75084472
1844,Neurod1,18012,Neurod1/75650865.html,1,75650865
1845,Neurod2,18013,Neurod2/75651126.html,1,75651126
1846,Nfia,18027,Nfia/1239.html,1,1239
1847,Nfib,18028,Nfib/1555.html,1,1555
1848,Nfic,18029,Nfic/74988734.html,1,74988734
1849,Nfil3,18030,Nfil3/70743904.html,1,70743904
1850,Nfkbie,18037,Nfkbie/2425.html,1,2425
1851,Nfs1,18041,Nfs1/67870467.html,1,67870467
1852,Nfxl1,100978,Nfxl1/76135740.html,1,76135740
1854,Ngb,64242,Ngb/79556712.html,1,79556712
1855,Ngef,53972,Ngef/72129292.html,1,72129292
1856,Ngfr,18053,Ngfr/79591691.html,1,79591691
1857,Ngfrap1,12070,Ngfrap1/1786.html,1,1786
1858,Ngp,18054,Ngp/73997145.html,1,73997145
1859,Nicn1,66257,Nicn1/75773512.html,1,75773512
1860,Ninj1,18081,Ninj1/71670490.html,1,71670490
1861,Nipa2,93790,Nipa2/75041549.html,1,75041549
1862,Nkd2,72293,Nkd2/75042259.html,1,75042259
1863,Nlk,18099,Nlk/76085742.html,1,76085742
1864,Nmb,68039,Nmb/71836874.html,1,71836874
1865,Nmbr,18101,Nmbr/77332086.html,1,77332086
1866,Nme1,18102,Nme1/75144617.html,1,75144617
1867,Nnp1,18114,Nnp1/713.html,1,713
1868,Nog,18121,Nog/75084476.html,1,75084476
1869,Nol4,319211,Nol4/76115737.html,1,76115737
1870,Nola3,66181,Nola3/75042268.html,1,75042268
1871,Nomo1,211548,Nomo1/1697.html,1,1697
1872,Nos1,18125,Nos1/75147762.html,1,75147762
1873,Nos1ap,70729,Nos1ap/77280574.html,1,77280574
1874,Notch3,18131,Notch3/1788.html,1,1788
1875,Nov,18133,Nov/69120620.html,1,69120620
1876,Nova1,664883,Nova1/73931640.html,1,73931640
1877,Npal3,74552,Npal3/70436746.html,1,70436746
1878,Npas2,18143,Npas2/74724764.html,1,74724764
1879,Npc2,67963,Npc2/75774115.html,1,75774115
1880,Npdc1,18146,Npdc1/715.html,1,715
1881,Npepps,19155,Npepps/844.html,1,844
1882,Npffr2,104443,Npffr2/70562070.html,1,70562070
1883,Npnt,114249,Npnt/71670677.html,1,71670677
1884,Npr1,18160,Npr1/71670678.html,1,71670678
1885,Npr3,18162,Npr3/73931412.html,1,73931412
1886,Nptx1,18164,Nptx1/73520998.html,1,73520998
1887,Nptx2,53324,Nptx2/74047773.html,1,74047773
1888,Npy,109648,Npy/717.html,1,717
1889,Npy1r,18166,Npy1r/72103807.html,1,72103807
1890,Nqo1,18104,Nqo1/74800915.html,1,74800915
1891,Nqo2,18105,Nqo2/74819244.html,1,74819244
1892,Nr1d1,217166,Nr1d1/1243.html,1,1243
1893,Nr1d2,353187,Nr1d2/1245.html,1,1245
1895,Nr2f1,13865,Nr2f1/720.html,1,720
1896,Nr4a1,15370,Nr4a1/1792.html,1,1792
1897,Nr4a2,18227,Nr4a2/732.html,1,732
1898,Nrbf2,641340,Nrbf2/1902.html,1,1902
1899,Nrbp2,223649,Nrbp2/75774686.html,1,75774686
1900,Nrgn,64011,Nrgn/69153759.html,1,69153759
1901,Nrip1,268903,Nrip1/739.html,1,739
1902,Nrip3,78593,Nrip3/73520999.html,1,73520999
1903,Nrk,27206,Nrk/75084477.html,1,75084477
1904,Nrm,106582,Nrm/75042265.html,1,75042265
1905,Nrn1,68404,Nrn1/75147760.html,1,75147760
1906,Nrsn1,22360,Nrsn1/71358557.html,1,71358557
1907,Nrsn2,228777,Nrsn2/79912548.html,1,79912548
1908,Nrtn,18188,Nrtn/741.html,1,741
1909,Nrxn3,18191,Nrxn3/71587783.html,1,71587783
1910,Nsdhl,18194,Nsdhl/72007933.html,1,72007933
1911,Nsf,18195,Nsf/356092.html,1,356092
1912,Nsun7,70918,Nsun7/77332090.html,1,77332090
1913,Ntf3,18205,Ntf3/2440.html,1,2440
1914,Ntng1,80883,Ntng1/71924185.html,1,71924185
1915,Ntng2,171171,Ntng2/73615803.html,1,73615803
1916,Ntrk1,18211,Ntrk1/71670679.html,1,71670679
1917,Ntrk2,18212,Ntrk2/746.html,1,746
1918,Ntrk3,18213,Ntrk3/76115738.html,1,76115738
1919,Nts,67405,Nts/73788032.html,1,73788032
1920,Nucb2,53322,Nucb2/75774683.html,1,75774683
1921,Nudc,18221,Nudc/2442.html,1,2442
1923,Nudt21,68219,Nudt21/2115.html,1,2115
1924,Nudt4,71207,Nudt4/71836882.html,1,71836882
1925,Nudt9,74167,Nudt9/2444.html,1,2444
1926,Nup93,71805,Nup93/75774679.html,1,75774679
1927,Nvl,67459,Nvl/5.html,1,5
1928,Nxf1,53319,Nxf1/356089.html,1,356089
1929,Nxf7,170722,Nxf7/75988557.html,1,75988557
1930,Nxph1,18231,Nxph1/75084479.html,1,75084479
1931,Nxph3,104079,Nxph3/356852.html,1,356852
1932,Oaz2,18247,Oaz2/748.html,1,748
1933,Ociad2,433904,Ociad2/75041527.html,1,75041527
1934,Odc1,18263,Odc1/74583117.html,1,74583117
1935,Odz2,23964,Odz2/79591631.html,1,79591631
1936,Og9x,18292,Og9x/756.html,1,756
1937,Ogfod1,270086,Ogfod1/74047922.html,1,74047922
1938,Ogfrl1,70155,Ogfrl1/73818756.html,1,73818756
1939,Oit1,18300,Oit1/227164.html,1,227164
1940,Olfm1,56177,Olfm1/760.html,1,760
1941,Olfm2,244723,Olfm2/71717155.html,1,71717155
1942,Olfml3,99543,Olfml3/77280333.html,1,77280333
1943,Omg,18377,Omg/2450.html,1,2450
1944,Opcml,330908,Opcml/73992920.html,1,73992920
1945,Opn1sw,12057,Opn1sw/75773699.html,1,75773699
1946,Opn3,13603,Opn3/71020433.html,1,71020433
1947,Oprm1,18390,Oprm1/79912572.html,1,79912572
1948,Optn,71648,Optn/2452.html,1,2452
1949,ORF19,68767,ORF19/1796.html,1,1796
1950,ORF34,207375,ORF34/74581430.html,1,74581430
1951,ORF5,53858,ORF5/1587.html,1,1587
1952,ORF63,224419,ORF63/1247.html,1,1247
1953,Osbpl3,71720,Osbpl3/70231995.html,1,70231995
1954,Osbpl5,79196,Osbpl5/73997146.html,1,73997146
1955,Osbpl6,99031,Osbpl6/70744325.html,1,70744325
