Gene,Entrez ID,Image Series URL,Used in analysis?,ID
Jam4,72058,Jam4/79488939.html,1,79488939
Josd3,75316,Josd3/1317.html,1,1317
Jun,16476,Jun/2333.html,1,2333
Kbtbd3,69149,Kbtbd3/74988611.html,1,74988611
Kcna1,16485,Kcna1/73994714.html,1,73994714
Kcna2,16490,Kcna2/75038432.html,1,75038432
Kcna6,16494,Kcna6/74819554.html,1,74819554
Kcnab1,16497,Kcnab1/70301087.html,1,70301087
Kcnab2,16498,Kcnab2/1754.html,1,1754
Kcnab3,16499,Kcnab3/73817925.html,1,73817925
Kcnb1,16500,Kcnb1/74047856.html,1,74047856
Kcnb2,98741,Kcnb2/74581424.html,1,74581424
Kcnc1,16502,Kcnc1/72108825.html,1,72108825
Kcnc3,16504,Kcnc3/71670481.html,1,71670481
Kcnd2,16508,Kcnd2/71020432.html,1,71020432
Kcnd3,56543,Kcnd3/75147766.html,1,75147766
Kcne3,57442,Kcne3/2337.html,1,2337
Kcne4,57814,Kcne4/74819245.html,1,74819245
Kcng3,225030,Kcng3/71717451.html,1,71717451
Kcnh1,16510,Kcnh1/73636099.html,1,73636099
Kcnh3,16512,Kcnh3/74641310.html,1,74641310
Kcnh7,170738,Kcnh7/70562103.html,1,70562103
Kcnh8,211468,Kcnh8/70562113.html,1,70562113
Kcnj12,16515,Kcnj12/74882646.html,1,74882646
Kcnj15,16516,Kcnj15/2339.html,1,2339
Kcnj4,16520,Kcnj4/74357568.html,1,74357568
Kcnj5,16521,Kcnj5/72119660.html,1,72119660
Kcnj8,16523,Kcnj8/2343.html,1,2343
Kcnk1,16525,Kcnk1/67850952.html,1,67850952
Kcnk2,16526,Kcnk2/75147764.html,1,75147764
Kcnmb4,58802,Kcnmb4/72283793.html,1,72283793
Kcnn2,140492,Kcnn2/77371815.html,1,77371815
Kcnn4,16534,Kcnn4/130911.html,1,130911
Kcnq3,110862,Kcnq3/70562114.html,1,70562114
Kcnq4,60613,Kcnq4/73635775.html,1,73635775
Kcnq5,226922,Kcnq5/72128745.html,1,72128745
Kcns2,16539,Kcns2/71924259.html,1,71924259
Kctd12,239217,Kctd12/73520993.html,1,73520993
Kctd16,383348,Kctd16/73636009.html,1,73636009
Kctd17,72844,Kctd17/72340180.html,1,72340180
Kctd6,71393,Kctd6/74357550.html,1,74357550
Kctd8,243043,Kctd8/71670722.html,1,71670722
Kdelr1,68137,Kdelr1/130912.html,1,130912
Kdelr3,105785,Kdelr3/2345.html,1,2345
Kdr,16542,Kdr/2347.html,1,2347
Kif15,209737,Kif15/1506.html,1,1506
Kif5a,16572,Kif5a/79556603.html,1,79556603
Kif5b,16573,Kif5b/2353.html,1,2353
Kif5c,16574,Kif5c/74511818.html,1,74511818
Kifc2,16581,Kifc2/614.html,1,614
Kifc3,16582,Kifc3/71717081.html,1,71717081
Kifc5a,16580,Kifc5a/74658089.html,1,74658089
Kiss1r,114229,Kiss1r/2273.html,1,2273
Kit,16590,Kit/73520994.html,1,73520994
Kitl,17311,Kitl/616.html,1,616
Kl,16591,Kl/72119590.html,1,72119590
Klc2,16594,Klc2/618.html,1,618
Klf10,21847,Klf10/70744519.html,1,70744519
Klf7,93691,Klf7/2355.html,1,2355
Klhl24,75785,Klhl24/1982.html,1,1982
Klhl4,237010,Klhl4/76115731.html,1,76115731
Klhl9,242521,Klhl9/74988762.html,1,74988762
Klk10,69540,Klk10/70928269.html,1,70928269
Klk6,19144,Klk6/74988616.html,1,74988616
Klk8,259277,Klk8/72129241.html,1,72129241
Kpna1,16646,Kpna1/2357.html,1,2357
Kpna4,16649,Kpna4/2359.html,1,2359
Kpnb1,16211,Kpnb1/77340472.html,1,77340472
Krt222,268481,Krt222/71249742.html,1,71249742
Krt73,223915,Krt73/74750042.html,1,74750042
Krt80,74127,Krt80/74724762.html,1,74724762
Krt9,107656,Krt9/71670723.html,1,71670723
L1cam,16728,L1cam/79591595.html,1,79591595
Lamb1-1,16777,Lamb1-1/71670482.html,1,71670482
Lamc1,226519,Lamc1/77868319.html,1,77868319
Lamc2,16782,Lamc2/74988766.html,1,74988766
Lancl1,14768,Lancl1/74881159.html,1,74881159
Laptm4b,114128,Laptm4b/75651225.html,1,75651225
Large,16795,Large/71670483.html,1,71670483
Lat,16797,Lat/2367.html,1,2367
Lats2,50523,Lats2/73931411.html,1,73931411
Layn,244864,Layn/73520977.html,1,73520977
Lcat,16816,Lcat/75042269.html,1,75042269
Lct,226413,Lct/73931621.html,1,73931621
Ldb2,16826,Ldb2/74641311.html,1,74641311
Ldb3,24131,Ldb3/77869087.html,1,77869087
Ldlrap1,100017,Ldlrap1/2010.html,1,2010
Lef1,16842,Lef1/77866900.html,1,77866900
Leng1,69757,Leng1/1641.html,1,1641
Lepr,16847,Lepr/73930822.html,1,73930822
Leprel2,14789,Leprel2/74047912.html,1,74047912
Leprot,230514,Leprot/75773649.html,1,75773649
Leprotl1,68192,Leprotl1/2373.html,1,2373
Letmd1,68614,Letmd1/1635.html,1,1635
Lgals1,16852,Lgals1/70634417.html,1,70634417
Lgi1,56839,Lgi1/71670484.html,1,71670484
Lgi2,246316,Lgi2/71670485.html,1,71670485
Lgr5,14160,Lgr5/72283791.html,1,72283791
Lgtn,16865,Lgtn/323588.html,1,323588
Lhcgr,16867,Lhcgr/72283794.html,1,72283794
Lhfpl2,218454,Lhfpl2/72007934.html,1,72007934
Lhfpl3,269629,Lhfpl3/73635972.html,1,73635972
Lhx2,16870,Lhx2/79568024.html,1,79568024
Lhx4,16872,Lhx4/2377.html,1,2377
Lhx6,16874,Lhx6/635.html,1,635
Lhx8,16875,Lhx8/2379.html,1,2379
Lhx9,16876,Lhx9/2381.html,1,2381
Lifr,16880,Lifr/71016573.html,1,71016573
Lig1,16881,Lig1/637.html,1,637
Lims2,225341,Lims2/75145999.html,1,75145999
Lin7a,108030,Lin7a/73520997.html,1,73520997
Lipl3,78753,Lipl3/74272035.html,1,74272035
Lix1,66643,Lix1/643.html,1,643
Llgl1,16897,Llgl1/645.html,1,645
Lman2,66890,Lman2/73718047.html,1,73718047
Lmo1,109594,Lmo1/1373.html,1,1373
Lmo2,16909,Lmo2/2383.html,1,2383
Lmo3,109593,Lmo3/73616037.html,1,73616037
Lmod2,93677,Lmod2/73636019.html,1,73636019
Lmx1b,16917,Lmx1b/1508.html,1,1508
Lnx2,140887,Lnx2/75041516.html,1,75041516
LOC233637,233637,LOC233637/73931418.html,1,73931418
LOC235580,0,LOC235580/71924441.html,1,71924441
LOC235953,0,LOC235953/73931419.html,1,73931419
LOC241794,0,LOC241794/77340480.html,1,77340480
LOC244958,244958,LOC244958/71924480.html,1,71924480
LOC270764,0,LOC270764/71924481.html,1,71924481
LOC380720,0,LOC380720/73931422.html,1,73931422
LOC380889,380889,LOC380889/74988754.html,1,74988754
LOC381076,0,LOC381076/72338724.html,1,72338724
LOC381355,381355,LOC381355/71924491.html,1,71924491
LOC381557,0,LOC381557/71670744.html,1,71670744
LOC381742,381742,LOC381742/74988756.html,1,74988756
LOC381765,381765,LOC381765/74425521.html,1,74425521
LOC384349,0,LOC384349/71924184.html,1,71924184
LOC384670,0,LOC384670/72109262.html,1,72109262
LOC432637,432637,LOC432637/74641294.html,1,74641294
LOC432641,432641,LOC432641/73931423.html,1,73931423
LOC432748,0,LOC432748/71924502.html,1,71924502
LOC433022,0,LOC433022/79591579.html,1,79591579
LOC433088,0,LOC433088/71924504.html,1,71924504
LOC433093,0,LOC433093/71924514.html,1,71924514
LOC433228,0,LOC433228/73788454.html,1,73788454
LOC433254,0,LOC433254/72108822.html,1,72108822
LOC433258,0,LOC433258/73931636.html,1,73931636
LOC433402,0,LOC433402/73931425.html,1,73931425
LOC433436,0,LOC433436/73636096.html,1,73636096
LOC433485,433485,LOC433485/73931426.html,1,73931426
LOC433740,0,LOC433740/77340490.html,1,77340490
LOC434147,0,LOC434147/73512190.html,1,73512190
LOC434236,0,LOC434236/73615572.html,1,73615572
LOC434280,0,LOC434280/72109337.html,1,72109337
LOC434368,0,LOC434368/74819253.html,1,74819253
LOC434631,0,LOC434631/73512348.html,1,73512348
LOC436099,0,LOC436099/73512350.html,1,73512350
LOC544975,0,LOC544975/75144616.html,1,75144616
LOC545854,16114,LOC545854/73732153.html,1,73732153
LOC629059,629059,LOC629059/72472790.html,1,72472790
LOC652668,71557,LOC652668/51.html,1,51
Loh11cr2a,67776,Loh11cr2a/71836830.html,1,71836830
Lonrf3,74365,Lonrf3/75041538.html,1,75041538
Lphn2,99633,Lphn2/1768.html,1,1768
Lpin1,14245,Lpin1/74819460.html,1,74819460
Lpl,16956,Lpl/649.html,1,649
Lrig1,16206,Lrig1/1371.html,1,1371
Lrmp,16970,Lrmp/74274684.html,1,74274684
Lrp1b,94217,Lrp1b/71670740.html,1,71670740
Lrp4,228357,Lrp4/71670487.html,1,71670487
Lrp5,16973,Lrp5/653.html,1,653
Lrrc1,214345,Lrrc1/74581426.html,1,74581426
Lrrc16,68732,Lrrc16/75042256.html,1,75042256
Lrrc4,192198,Lrrc4/75041463.html,1,75041463
Lrrc49,102747,Lrrc49/70634108.html,1,70634108
Lrrc55,241528,Lrrc55/73931406.html,1,73931406
Lrrn1,16979,Lrrn1/72129293.html,1,72129293
Lrrn2,16980,Lrrn2/74819328.html,1,74819328
Lrrn3,16981,Lrrn3/75041464.html,1,75041464
Lrrn6c,242384,Lrrn6c/72128919.html,1,72128919
Lrrtm1,74342,Lrrtm1/70805896.html,1,70805896
Lrrtm3,216028,Lrrtm3/73931637.html,1,73931637
Lrsam1,227738,Lrsam1/74583161.html,1,74583161
Lsamp,268890,Lsamp/625.html,1,625
Ltb,16994,Ltb/74363350.html,1,74363350
Ltbp3,16998,Ltbp3/76115733.html,1,76115733
Ltbp4,108075,Ltbp4/76085748.html,1,76085748
Ltk,17005,Ltk/75988666.html,1,75988666
Lum,17022,Lum/324012.html,1,324012
Lxn,17035,Lxn/72340108.html,1,72340108
Ly6h,23934,Ly6h/71924388.html,1,71924388
Lypd6,320343,Lypd6/77332684.html,1,77332684
Lypla1,18777,Lypla1/74047772.html,1,74047772
Lysmd2,70082,Lysmd2/74988572.html,1,74988572
Lyst,17101,Lyst/73994715.html,1,73994715
Lzic,69151,Lzic/276064.html,1,276064
Lzp-s,17110,Lzp-s/74819693.html,1,74819693
Lztr1,66863,Lztr1/74047877.html,1,74047877
Lzts1,211134,Lzts1/73994716.html,1,73994716
Mad1l1,17120,Mad1l1/70928294.html,1,70928294
Madcam1,17123,Madcam1/2389.html,1,2389
Maged2,80884,Maged2/71836892.html,1,71836892
Mageh1,75625,Mageh1/17.html,1,17
Magi1,14924,Magi1/73519705.html,1,73519705
Magi3,99470,Magi3/75041515.html,1,75041515
Magmas,66449,Magmas/2391.html,1,2391
Mal2,105853,Mal2/73994717.html,1,73994717
Man2b1,17159,Man2b1/75774113.html,1,75774113
Manba,110173,Manba/72007562.html,1,72007562
Manea,242362,Manea/74882656.html,1,74882656
Mansc1,67729,Mansc1/53.html,1,53
Maoa,17161,Maoa/74750015.html,1,74750015
Maob,109731,Maob/71670489.html,1,71670489
Map2k6,26399,Map2k6/73817433.html,1,73817433
Map3k15,270672,Map3k15/73788441.html,1,73788441
Map3k5,26408,Map3k5/73994720.html,1,73994720
Map3k7,26409,Map3k7/2393.html,1,2393
Map4k3,225028,Map4k3/657.html,1,657
Mapk11,19094,Mapk11/74357574.html,1,74357574
Mapk12,29857,Mapk12/2395.html,1,2395
Mapk13,26415,Mapk13/2397.html,1,2397
Mapk14,26416,Mapk14/2399.html,1,2399
Mapk3,26417,Mapk3/32576.html,1,32576
Mapre2,212307,Mapre2/659.html,1,659
Mapt,17762,Mapt/79556696.html,1,79556696
Mas1,17171,Mas1/73636100.html,1,73636100
Matk,17179,Matk/76135823.html,1,76135823
Matn2,17181,Matn2/73817421.html,1,73817421
Matn4,17183,Matn4/77371795.html,1,77371795
Mbc2,23943,Mbc2/661.html,1,661
Mbp,17196,Mbp/1225.html,1,1225
Mc3r,17201,Mc3r/74511790.html,1,74511790
Mcam,84004,Mcam/71836841.html,1,71836841
mCG1049722.1,0,mCG1049722.1/74750076.html,1,74750076
mCG140667,0,mCG140667/74641238.html,1,74641238
mCG141917,0,mCG141917/75080643.html,1,75080643
mCG142089,0,mCG142089/73512364.html,1,73512364
mCG145148,0,mCG145148/75080644.html,1,75080644
mCG145872,0,mCG145872/74512028.html,1,74512028
mCG147223,0,mCG147223/74641266.html,1,74641266
mCG148480,0,mCG148480/73512365.html,1,73512365
mCG15583.2,0,mCG15583.2/75988632.html,1,75988632
Mchr1,207911,Mchr1/74724669.html,1,74724669
Mcm3ap,54387,Mcm3ap/665.html,1,665
Mcm5,17218,Mcm5/2403.html,1,2403
Mdfi,17240,Mdfi/321199.html,1,321199
Me2,107029,Me2/74658090.html,1,74658090
Mecp2,17257,Mecp2/79908808.html,1,79908808
Med8,80509,Med8/1595.html,1,1595
Mef2c,17260,Mef2c/79567505.html,1,79567505
Mef2d,17261,Mef2d/67810540.html,1,67810540
Megf11,214058,Megf11/74357580.html,1,74357580
Meis1,17268,Meis1/74047866.html,1,74047866
Mela,17276,Mela/74658083.html,1,74658083
Mesdc2,67943,Mesdc2/72081556.html,1,72081556
Mest,17294,Mest/71717082.html,1,71717082
Met,17295,Met/79591401.html,1,79591401
Mfap5,50530,Mfap5/67936206.html,1,67936206
Mfn2,170731,Mfn2/74882657.html,1,74882657
Mfsd2,76574,Mfsd2/77280315.html,1,77280315
Mgat2,217664,Mgat2/74988614.html,1,74988614
Mgat4c,67569,Mgat4c/70301085.html,1,70301085
Mgat5,107895,Mgat5/73931638.html,1,73931638
Mgat5b,268510,Mgat5b/73616036.html,1,73616036
Mgll,23945,Mgll/72129243.html,1,72129243
Mgp,17313,Mgp/1229.html,1,1229
Mgst3,66447,Mgst3/71015350.html,1,71015350
Midn,59090,Midn/71670739.html,1,71670739
Mif,17319,Mif/2407.html,1,2407
Mir16,56209,Mir16/356858.html,1,356858
Mlc1,170790,Mlc1/1770.html,1,1770
Mllt11,56772,Mllt11/89.html,1,89
Mlstd1,330450,Mlstd1/71358652.html,1,71358652
Mlxipl,58805,Mlxipl/1932.html,1,1932
Mm.119462,0,Mm.119462/74750264.html,1,74750264
Mm.25531,0,Mm.25531/75041575.html,1,75041575
Mm.26272,0,Mm.26272/74640884.html,1,74640884
Mm.271301,0,Mm.271301/74641112.html,1,74641112
Mm.341423,0,Mm.341423/75988622.html,1,75988622
Mm.376159,0,Mm.376159/74641159.html,1,74641159
Mm.86217,0,Mm.86217/74641161.html,1,74641161
Mmaa,109136,Mmaa/1772.html,1,1772
Mmp14,17387,Mmp14/74658084.html,1,74658084
Mmp15,17388,Mmp15/1383.html,1,1383
Mmp16,17389,Mmp16/72129244.html,1,72129244
Mocs1,56738,Mocs1/323590.html,1,323590
Mon1b,270096,Mon1b/74958566.html,1,74958566
Mpped1,223726,Mpped1/70231303.html,1,70231303
Mpzl1,68481,Mpzl1/77332711.html,1,77332711
Mras,17532,Mras/72119592.html,1,72119592
Mrc1,17533,Mrc1/74581428.html,1,74581428
Mrg2,17537,Mrg2/74047845.html,1,74047845
Mrpl39,27393,Mrpl39/673.html,1,673
Mrpl54,66047,Mrpl54/74819464.html,1,74819464
Ms4a6b,69774,Ms4a6b/293474.html,1,293474
Msi2,76626,Msi2/73616034.html,1,73616034
Msn,17698,Msn/74658085.html,1,74658085
Msr2,80891,Msr2/1896.html,1,1896
Msrb2,76467,Msrb2/76135795.html,1,76135795
Msto1,229524,Msto1/1379.html,1,1379
Mtap,66902,Mtap/79568030.html,1,79568030
Mtap1a,17754,Mtap1a/76115734.html,1,76115734
Mtap2,17756,Mtap2/74272037.html,1,74272037
Mtap4,17758,Mtap4/71587919.html,1,71587919
Mtch2,56428,Mtch2/72080084.html,1,72080084
Mtf1,17764,Mtf1/2409.html,1,2409
Mtf2,17765,Mtf2/1510.html,1,1510
Mtif2,76784,Mtif2/677.html,1,677
Mtmr12,268783,Mtmr12/70431435.html,1,70431435
Mtmr6,219135,Mtmr6/74658087.html,1,74658087
Mtmr7,54384,Mtmr7/79567753.html,1,79567753
mt-Nd3,0,mt-Nd3/675.html,1,675
Mtpn,14489,Mtpn/2411.html,1,2411
Mtrr,210009,Mtrr/2413.html,1,2413
Mtss1,211401,Mtss1/1776.html,1,1776
Mtvr2,17826,Mtvr2/1898.html,1,1898
Mum1l1,245631,Mum1l1/74357565.html,1,74357565
Mup2,17841,Mup2/680.html,1,680
Mup5,17844,Mup5/73997144.html,1,73997144
Mvp,78388,Mvp/321202.html,1,321202
Myb,17863,Myb/1512.html,1,1512
Mycl1,16918,Mycl1/74881158.html,1,74881158
Myl4,17896,Myl4/72129251.html,1,72129251
Mylip,218203,Mylip/77278965.html,1,77278965
Mylk,107589,Mylk/74819252.html,1,74819252
Myo10,17909,Myo10/74743255.html,1,74743255
Myo5b,17919,Myo5b/73592538.html,1,73592538
Myst1,67773,Myst1/2417.html,1,2417
Myt1,17932,Myt1/71924077.html,1,71924077
Nab1,17936,Nab1/70743878.html,1,70743878
Nap1l5,58243,Nap1l5/72080123.html,1,72080123
Napb,17957,Napb/75651234.html,1,75651234
Nat6,56441,Nat6/1780.html,1,1780
Nav1,215690,Nav1/77371765.html,1,77371765
Nbr1,17966,Nbr1/1235.html,1,1235
Ncam2,17968,Ncam2/682.html,1,682
Ncdn,26562,Ncdn/684.html,1,684
Ncoa7,211329,Ncoa7/77340496.html,1,77340496
Nde1,67203,Nde1/67779875.html,1,67779875
Ndel1,83431,Ndel1/1514.html,1,1514
Ndn,17984,Ndn/688.html,1,688
Ndst3,83398,Ndst3/75041473.html,1,75041473
Ndst4,64580,Ndst4/74511837.html,1,74511837
Ndufa10,67273,Ndufa10/74658173.html,1,74658173
Ndufa12l,75597,Ndufa12l/74988362.html,1,74988362
Ndufb8,67264,Ndufb8/74743256.html,1,74743256
Ndufs1,227197,Ndufs1/2421.html,1,2421
Ndufv2,72900,Ndufv2/77371763.html,1,77371763
Nedd4l,83814,Nedd4l/74047904.html,1,74047904
Nef3,18040,Nef3/73817434.html,1,73817434
Negr1,320840,Negr1/692.html,1,692
Neil3,234258,Neil3/74658247.html,1,74658247
Nek2,18005,Nek2/75042263.html,1,75042263
Nek7,59125,Nek7/72339542.html,1,72339542
Nell1,338352,Nell1/74357567.html,1,74357567
Nell2,54003,Nell2/72103854.html,1,72103854
Nenf,66208,Nenf/74272919.html,1,74272919
Nes,18008,Nes/1387.html,1,1387
Net1,56349,Net1/74581396.html,1,74581396
Neto2,74513,Neto2/75084453.html,1,75084453
Neu2,23956,Neu2/75084472.html,1,75084472
Neurod1,18012,Neurod1/75650865.html,1,75650865
Neurod2,18013,Neurod2/75651126.html,1,75651126
Nfia,18027,Nfia/1239.html,1,1239
Nfib,18028,Nfib/1555.html,1,1555
Nfic,18029,Nfic/74988734.html,1,74988734
Nfil3,18030,Nfil3/70743904.html,1,70743904
Nfkbie,18037,Nfkbie/2425.html,1,2425
Nfs1,18041,Nfs1/67870467.html,1,67870467
Nfxl1,100978,Nfxl1/76135740.html,1,76135740
Nfyc,18046,Nfyc/1900.html,1,1900
Ngb,64242,Ngb/79556712.html,1,79556712
Ngef,53972,Ngef/72129292.html,1,72129292
Ngfr,18053,Ngfr/79591691.html,1,79591691
Ngfrap1,12070,Ngfrap1/1786.html,1,1786
Ngp,18054,Ngp/73997145.html,1,73997145
Nicn1,66257,Nicn1/75773512.html,1,75773512
Ninj1,18081,Ninj1/71670490.html,1,71670490
Nipa2,93790,Nipa2/75041549.html,1,75041549
Nkd2,72293,Nkd2/75042259.html,1,75042259
Nlk,18099,Nlk/76085742.html,1,76085742
Nmb,68039,Nmb/71836874.html,1,71836874
Nmbr,18101,Nmbr/77332086.html,1,77332086
Nme1,18102,Nme1/75144617.html,1,75144617
Nnp1,18114,Nnp1/713.html,1,713
Nog,18121,Nog/75084476.html,1,75084476
Nol4,319211,Nol4/76115737.html,1,76115737
Nola3,66181,Nola3/75042268.html,1,75042268
Nomo1,211548,Nomo1/1697.html,1,1697
Nos1,18125,Nos1/75147762.html,1,75147762
Nos1ap,70729,Nos1ap/77280574.html,1,77280574
Notch3,18131,Notch3/1788.html,1,1788
Nov,18133,Nov/69120620.html,1,69120620
Nova1,664883,Nova1/73931640.html,1,73931640
Npal3,74552,Npal3/70436746.html,1,70436746
Npas2,18143,Npas2/74724764.html,1,74724764
Npc2,67963,Npc2/75774115.html,1,75774115
Npdc1,18146,Npdc1/715.html,1,715
Npepps,19155,Npepps/844.html,1,844
Npffr2,104443,Npffr2/70562070.html,1,70562070
Npnt,114249,Npnt/71670677.html,1,71670677
Npr1,18160,Npr1/71670678.html,1,71670678
Npr3,18162,Npr3/73931412.html,1,73931412
Nptx1,18164,Nptx1/73520998.html,1,73520998
Nptx2,53324,Nptx2/74047773.html,1,74047773
Npy,109648,Npy/717.html,1,717
Npy1r,18166,Npy1r/72103807.html,1,72103807
Nqo1,18104,Nqo1/74800915.html,1,74800915
Nqo2,18105,Nqo2/74819244.html,1,74819244
Nr1d1,217166,Nr1d1/1243.html,1,1243
Nr1d2,353187,Nr1d2/1245.html,1,1245
Nr1h3,22259,Nr1h3/2431.html,1,2431
Nr2f1,13865,Nr2f1/720.html,1,720
Nr4a1,15370,Nr4a1/1792.html,1,1792
Nr4a2,18227,Nr4a2/732.html,1,732
Nrbf2,641340,Nrbf2/1902.html,1,1902
Nrbp2,223649,Nrbp2/75774686.html,1,75774686
Nrgn,64011,Nrgn/69153759.html,1,69153759
Nrip1,268903,Nrip1/739.html,1,739
Nrip3,78593,Nrip3/73520999.html,1,73520999
Nrk,27206,Nrk/75084477.html,1,75084477
Nrm,106582,Nrm/75042265.html,1,75042265
Nrn1,68404,Nrn1/75147760.html,1,75147760
Nrsn1,22360,Nrsn1/71358557.html,1,71358557
Nrsn2,228777,Nrsn2/79912548.html,1,79912548
Nrtn,18188,Nrtn/741.html,1,741
Nrxn3,18191,Nrxn3/71587783.html,1,71587783
Nsdhl,18194,Nsdhl/72007933.html,1,72007933
Nsf,18195,Nsf/356092.html,1,356092
Nsun7,70918,Nsun7/77332090.html,1,77332090
Ntf3,18205,Ntf3/2440.html,1,2440
Ntng1,80883,Ntng1/71924185.html,1,71924185
Ntng2,171171,Ntng2/73615803.html,1,73615803
Ntrk1,18211,Ntrk1/71670679.html,1,71670679
Ntrk2,18212,Ntrk2/746.html,1,746
Ntrk3,18213,Ntrk3/76115738.html,1,76115738
Nts,67405,Nts/73788032.html,1,73788032
Nucb2,53322,Nucb2/75774683.html,1,75774683
Nudc,18221,Nudc/2442.html,1,2442
Nudt2,66401,Nudt2/275870.html,1,275870
Nudt21,68219,Nudt21/2115.html,1,2115
Nudt4,71207,Nudt4/71836882.html,1,71836882
Nudt9,74167,Nudt9/2444.html,1,2444
Nup93,71805,Nup93/75774679.html,1,75774679
Nvl,67459,Nvl/5.html,1,5
Nxf1,53319,Nxf1/356089.html,1,356089
Nxf7,170722,Nxf7/75988557.html,1,75988557
Nxph1,18231,Nxph1/75084479.html,1,75084479
Nxph3,104079,Nxph3/356852.html,1,356852
Oaz2,18247,Oaz2/748.html,1,748
Ociad2,433904,Ociad2/75041527.html,1,75041527
Odc1,18263,Odc1/74583117.html,1,74583117
Odz2,23964,Odz2/79591631.html,1,79591631
Og9x,18292,Og9x/756.html,1,756
Ogfod1,270086,Ogfod1/74047922.html,1,74047922
Ogfrl1,70155,Ogfrl1/73818756.html,1,73818756
Oit1,18300,Oit1/227164.html,1,227164
Olfm1,56177,Olfm1/760.html,1,760
Olfm2,244723,Olfm2/71717155.html,1,71717155
Olfml3,99543,Olfml3/77280333.html,1,77280333
Omg,18377,Omg/2450.html,1,2450
Opcml,330908,Opcml/73992920.html,1,73992920
Opn1sw,12057,Opn1sw/75773699.html,1,75773699
Opn3,13603,Opn3/71020433.html,1,71020433
Oprm1,18390,Oprm1/79912572.html,1,79912572
Optn,71648,Optn/2452.html,1,2452
ORF19,68767,ORF19/1796.html,1,1796
ORF34,207375,ORF34/74581430.html,1,74581430
ORF5,53858,ORF5/1587.html,1,1587
ORF63,224419,ORF63/1247.html,1,1247
Osbpl3,71720,Osbpl3/70231995.html,1,70231995
Osbpl5,79196,Osbpl5/73997146.html,1,73997146
Osbpl6,99031,Osbpl6/70744325.html,1,70744325
Osbpl9,100273,Osbpl9/77371759.html,1,77371759
Ostf1,20409,Ostf1/73907505.html,1,73907505
Ostn,239790,Ostn/74581440.html,1,74581440
Otc,18416,Otc/74581369.html,1,74581369
Otof,83762,Otof/73788043.html,1,73788043
Otp,18420,Otp/2454.html,1,2454
Otud6b,72201,Otud6b/83158.html,1,83158
Ovgp1,12659,Ovgp1/71670680.html,1,71670680
Oxct1,67041,Oxct1/655499.html,1,655499
Oxr1,170719,Oxr1/72129295.html,1,72129295
P2rx2,231602,P2rx2/75551473.html,1,75551473
P2rx3,228139,P2rx3/75888751.html,1,75888751
P2rx5,94045,P2rx5/75551475.html,1,75551475
P2rx7,18439,P2rx7/75551477.html,1,75551477
P2ry12,70839,P2ry12/1906.html,1,1906
P2ry14,140795,P2ry14/2269.html,1,2269
P2ry2,18442,P2ry2/75144693.html,1,75144693
P2ry6,233571,P2ry6/1800.html,1,1800
Pacrg,69310,Pacrg/74743258.html,1,74743258
Pacs2,217893,Pacs2/73635816.html,1,73635816
Pacsin2,23970,Pacsin2/74047920.html,1,74047920
Paf1,54624,Paf1/293469.html,1,293469
Pafah1b1,18472,Pafah1b1/2460.html,1,2460
Paip2,67869,Paip2/77869857.html,1,77869857
Pak3,18481,Pak3/71836887.html,1,71836887
Pak6,214230,Pak6/75084501.html,1,75084501
Pak7,241656,Pak7/75988567.html,1,75988567
Palm2,242481,Palm2/74581441.html,1,74581441
Pam,18484,Pam/73997147.html,1,73997147
Panx2,406218,Panx2/74581443.html,1,74581443
Pappa,18491,Pappa/74581444.html,1,74581444
Pappa2,23850,Pappa2/276066.html,1,276066
Paqr4,76498,Paqr4/248335.html,1,248335
Paqr8,74229,Paqr8/74724530.html,1,74724530
Pard3,93742,Pard3/73992915.html,1,73992915
Park2,50873,Park2/2462.html,1,2462
Parp8,52552,Parp8/74819242.html,1,74819242
Parva,57342,Parva/75077213.html,1,75077213
Parvg,64099,Parvg/70813925.html,1,70813925
Pax7,18509,Pax7/766.html,1,766
Pbx3,18516,Pbx3/76085744.html,1,76085744
Pcbd1,13180,Pcbd1/1802.html,1,1802
Pcbp3,59093,Pcbp3/768.html,1,768
Pcbp4,59092,Pcbp4/67936208.html,1,67936208
Pcdh11x,245578,Pcdh11x/73521002.html,1,73521002
Pcdh17,219228,Pcdh17/73636095.html,1,73636095
Pcdh18,73173,Pcdh18/71358554.html,1,71358554
Pcdh20,219257,Pcdh20/71670738.html,1,71670738
Pcdh21,170677,Pcdh21/72104186.html,1,72104186
Pcdh7,54216,Pcdh7/73521003.html,1,73521003
Pcdh8,18530,Pcdh8/74750019.html,1,74750019
Pcdh9,211712,Pcdh9/10.html,1,10
Pcdha10,12943,Pcdha10/1253.html,1,1253
Pcdhac1,353236,Pcdhac1/73512189.html,1,73512189
Pcdhb13,93884,Pcdhb13/74743259.html,1,74743259
Pcdhb17,93888,Pcdhb17/1908.html,1,1908
Pcdhb9,93880,Pcdhb9/73512187.html,1,73512187
Pcdhga12,93724,Pcdhga12/770.html,1,770
Pck2,74551,Pck2/71836804.html,1,71836804
Pclo,26875,Pclo/71670682.html,1,71670682
Pcp2,18545,Pcp2/655115.html,1,655115
